credit_score,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited,gender_Female,gender_Male,geography_France,geography_Germany,geography_Spain
0.7498432519064918,0.40540540540540543,0.7000000000000001,0.0,0.3333333333333333,1,1,0.7534869580044893,0,0,1,1,0,0
-1.1850038060491381,0.37837837837837845,0.1,0.26199246873501514,0.0,1,0,0.3054439198943499,0,0,1,1,0,0
0.4187464291547262,0.22972972972972977,0.6000000000000001,0.0,0.3333333333333333,0,1,0.8902179658157354,0,0,1,0,0,1
-0.40899562772468767,0.2972972972972973,0.7000000000000001,0.5121079638350376,0.3333333333333333,1,0,0.05049427220299538,0,1,0,0,1,0
0.4187464291547262,0.16216216216216217,0.7000000000000001,0.40347764305419787,0.3333333333333333,0,0,0.7826640444162417,0,0,1,0,1,0
0.08764960640296066,0.21621621621621623,0.9,0.5359330555286411,0.3333333333333333,1,0,0.8941941955456746,0,0,1,0,1,0
0.6256819433745797,0.14864864864864863,0.9,0.0,0.3333333333333333,0,1,0.0161176392345469,0,1,0,1,0,0
-0.9470279646963067,0.08108108108108109,0.30000000000000004,0.45731683330072387,0.0,1,0,0.42943821134918386,1,0,1,0,0,1
0.6774158219295431,0.35135135135135137,0.30000000000000004,0.4365448935860772,0.0,1,0,0.13666330134527846,1,1,0,1,0,0
-0.6987053476324826,0.40540540540540543,0.30000000000000004,0.3636796517661813,0.0,1,0,0.3000580555443045,1,0,1,1,0,0
-0.5952375905225558,0.3108108108108108,0.6000000000000001,0.0,0.0,1,0,0.3258265164323193,0,1,0,1,0,0
1.7948675987167517,0.5675675675675675,0.8,0.5350784854520018,0.6666666666666667,0,0,0.7652459809911846,1,0,1,0,1,0
-0.8642537590083653,0.40540540540540543,0.30000000000000004,0.0,0.0,1,0,0.27678078256473493,0,1,0,1,0,0
-1.0194553946732554,0.2027027027027027,0.5,0.5617084211362471,0.0,0,1,0.0545548099843535,0,0,1,1,0,0
-0.8952940861413433,0.12162162162162166,0.6000000000000001,0.0,0.0,0,0,0.03904462876204677,0,1,0,1,0,0
1.09128685036925,0.3243243243243243,0.9,0.0,0.3333333333333333,1,0,0.17832623015497978,0,1,0,1,0,0
0.8533110090164185,0.1891891891891892,0.5,0.0,0.3333333333333333,1,0,0.658130651477216,0,1,0,0,0,1
1.2568352617451328,0.39189189189189194,0.9,0.6072067348141232,0.0,0,1,0.08830943355090409,0,0,1,1,0,0
-0.23310044063781224,0.445945945945946,1.0,0.4594713734169918,0.3333333333333333,0,0,0.06309117520723229,1,1,0,0,1,0
-0.7400924504764532,0.36486486486486486,0.2,0.0,0.3333333333333333,0,0,0.0575195431163676,0,1,0,1,0,0
0.2635447934898361,0.21621621621621623,0.1,0.25147664535828074,0.0,1,1,0.20319055469797362,0,1,0,1,0,0
-2.4783507699232223,0.14864864864864863,0.0,0.23793393564693938,0.3333333333333333,1,1,0.26738368514193106,0,0,1,1,0,0
-1.0711892732282189,0.4189189189189189,0.8,0.484410662512417,0.3333333333333333,1,0,0.23257156058403575,1,0,1,0,1,0
0.7912303547504624,0.1756756756756757,0.30000000000000004,0.32973335907021056,0.3333333333333333,1,0,0.30103339868957485,0,1,0,0,1,0
0.7394964761954991,0.2972972972972973,0.6000000000000001,0.3554234310831143,0.3333333333333333,0,1,0.7644348535285119,0,1,0,0,1,0
-1.5574877316448745,0.4324324324324324,0.5,0.0,1.0,1,1,0.4193138944769226,1,1,0,0,0,1
0.3773593263107555,0.21621621621621623,0.9,0.500101216394274,0.0,1,0,0.9946862925409375,0,1,0,1,0,0
1.0395529718142866,0.40540540540540543,0.4,0.0,0.0,0,1,0.1507817996618677,1,1,0,1,0,0
-0.8952940861413433,0.2027027027027027,0.4,0.5418385608276254,0.0,1,0,0.315822261025928,0,1,0,1,0,0
-1.0918828246502041,0.47297297297297297,0.5,0.4560479117238398,0.0,1,0,0.9030197383850157,1,0,1,0,1,0
-0.9263344132743214,0.21621621621621623,0.4,0.3393480994614188,0.3333333333333333,1,1,0.1460428970966727,0,0,1,0,0,1
-0.8228666561643946,0.25675675675675674,0.9,0.5563732270739886,0.6666666666666667,1,0,0.5207550821103415,1,0,1,0,1,0
2.001803112936605,0.0,0.2,0.6416152071942837,0.0,0,0,0.7296931856992342,0,0,1,1,0,0
-0.0882455806839148,0.24324324324324326,0.6000000000000001,0.0,0.3333333333333333,1,1,0.4896818146132955,0,1,0,0,0,1
-1.319511890292043,0.1891891891891892,0.4,0.0,0.3333333333333333,1,0,0.8392623495543823,0,0,1,0,0,1
-0.781479553320424,0.37837837837837845,0.1,0.0,0.3333333333333333,1,1,0.32996491164906244,0,0,1,1,0,0
0.8119239061724478,0.24324324324324326,0.8,0.43486500833864467,0.0,0,0,0.6065556260622889,0,1,0,1,0,0
-0.5538504876785851,0.5675675675675675,0.0,0.5252255208479267,0.0,0,0,0.053464855893737846,1,1,0,1,0,0
1.4120368974100228,0.2837837837837838,1.0,0.4341818225878085,0.0,1,1,0.5058319069471134,0,0,1,0,0,1
-0.0468584778399441,0.37837837837837845,0.4,0.0,0.6666666666666667,1,0,0.4662437262758593,1,1,0,1,0,0
-1.1022296003611969,0.040540540540540515,1.0,0.643791110566047,0.3333333333333333,1,0,0.046260367865131116,0,1,0,1,0,0
0.9050448875713819,0.22972972972972977,0.5,0.642787077414579,0.3333333333333333,1,0,0.9071780855071658,0,0,1,1,0,0
-0.7193988990544679,0.48648648648648657,0.4,0.3559206449120438,0.0,0,0,0.027737098892944272,1,0,1,1,0,0
0.2325044663568581,0.6351351351351351,0.0,0.0,0.0,1,1,0.4286496860450173,0,0,1,1,0,0
0.17042381209090204,0.27027027027027034,0.6000000000000001,0.5756601813907791,0.0,1,1,0.369793265256832,1,1,0,1,0,0
0.7291497004845064,0.2972972972972973,0.7000000000000001,0.0,0.3333333333333333,1,1,0.6129030322395789,0,1,0,1,0,0
-1.0608424975172261,0.2027027027027027,0.6000000000000001,0.0,0.0,1,1,0.15859899620413748,0,0,1,0,0,1
-1.5471409559338818,0.14864864864864863,0.8,0.0,0.3333333333333333,1,0,0.5633170967827428,0,1,0,1,0,0
-1.6609554887548013,0.2837837837837838,0.1,0.0,0.6666666666666667,1,0,0.8553238334260922,1,0,1,1,0,0
0.5739480648196164,0.35135135135135137,0.2,0.7410665421964752,0.3333333333333333,1,0,0.32704038235651506,0,1,0,0,1,0
0.6877625976405357,0.24324324324324326,0.2,0.4104847111430781,0.3333333333333333,0,1,0.24589343282283455,0,0,1,0,0,1
-0.5745440391005705,0.0675675675675676,0.7000000000000001,0.0,0.3333333333333333,1,1,0.8404522131863592,0,0,1,0,0,1
0.8222706818834405,0.5945945945945947,0.2,0.0,0.3333333333333333,1,1,0.932480901926134,0,0,1,0,0,1
0.0669560549809753,0.2837837837837838,0.4,0.32002559286122906,0.0,1,0,0.4859523084454565,0,1,0,1,0,0
-0.5331569362565998,0.09459459459459457,0.30000000000000004,0.0,0.3333333333333333,1,1,0.6039498772132739,0,0,1,0,0,1
-0.3262214220367463,0.2027027027027027,0.2,0.6685324308367594,0.3333333333333333,1,1,0.32608564117873257,0,1,0,1,0,0
-0.11928590781689281,0.1756756756756757,0.30000000000000004,0.3920318006406506,0.0,0,0,0.10482111041604472,0,1,0,1,0,0
-1.5161006288009038,0.3243243243243243,0.30000000000000004,0.537815851846461,0.3333333333333333,0,0,0.6759011985644628,0,0,1,1,0,0
0.44978675628770426,0.27027027027027034,0.7000000000000001,0.4843695701310441,0.0,1,0,0.5674013868324425,0,0,1,0,0,1
-2.0644797414835154,0.27027027027027034,0.9,0.24504957371337505,0.0,1,1,0.8377154018208739,0,1,0,0,1,0
0.17042381209090204,0.2972972972972973,0.1,0.5839106626917727,0.0,1,0,0.09576569562393207,0,1,0,0,0,1
1.153367504635206,0.013513513513513542,0.6000000000000001,0.0,0.3333333333333333,1,0,0.27746944833231574,0,1,0,0,0,1
-0.10893913210590014,0.5,1.0,0.5278491358782365,0.0,1,0,0.004835861824804268,0,0,1,1,0,0
-0.9780682918292848,0.37837837837837845,1.0,0.0,0.3333333333333333,0,0,0.5459154349240353,0,1,0,1,0,0
1.9707627858036272,0.7567567567567568,0.9,0.43097789225896466,0.0,0,1,0.30412304375067817,0,0,1,1,0,0
-1.8782377786856475,0.40540540540540543,0.5,0.0,0.0,1,0,0.8026673047276014,1,1,0,1,0,0
-0.7400924504764532,0.3108108108108108,0.0,0.5649691474335258,0.0,0,1,0.04595413862023823,0,0,1,0,1,0
1.277528813167118,0.2972972972972973,0.9,0.3707380554391626,0.3333333333333333,1,0,0.9580784464916399,0,0,1,1,0,0
-0.0882455806839148,0.10810810810810811,0.0,0.0,0.0,0,0,0.23732816483974217,0,0,1,1,0,0
-0.967721516118292,0.3243243243243243,0.6000000000000001,0.7087420633612637,0.0,1,0,0.7547357272619535,1,0,1,1,0,0
0.6256819433745797,0.36486486486486486,0.1,0.3885487928584869,0.3333333333333333,1,0,0.2530193633491999,0,1,0,0,1,0
-0.0882455806839148,0.16216216216216217,0.8,0.32269902891648167,0.3333333333333333,1,0,0.8737165399295632,0,0,1,1,0,0
-0.1710197863718562,0.12162162162162166,0.30000000000000004,0.4265776594791934,0.0,1,0,0.8671533131414049,0,0,1,0,1,0
1.8155611501387372,0.14864864864864863,0.4,0.5178918261195213,0.0,0,1,0.9510355738973071,0,1,0,0,0,1
-2.281762031414362,0.22972972972972977,0.1,0.4738745520143259,0.0,0,0,0.014561540627129891,0,0,1,1,0,0
0.8533110090164185,0.13513513513513514,0.5,0.0,0.3333333333333333,0,0,0.0637539885059023,0,1,0,1,0,0
-0.19171333779384153,0.3243243243243243,0.4,0.5026566762624619,0.0,1,0,0.5049828258598696,0,0,1,1,0,0
-1.1539634789161601,0.27027027027027034,0.6000000000000001,0.0,0.0,1,1,0.764415451675635,1,0,1,0,0,1
-0.3779553005917097,0.3108108108108108,0.7000000000000001,0.7170873640369284,0.0,0,0,0.07328084832101465,1,1,0,0,0,1
0.5739480648196164,0.02702702702702703,0.8,0.0,0.3333333333333333,1,1,0.061788550806602026,0,0,1,0,0,1
-0.10893913210590014,0.16216216216216217,0.5,0.12832955404323726,0.0,0,1,0.7072396913905278,0,1,0,0,1,0
0.6256819433745797,0.3378378378378379,0.2,0.15561413799523147,0.3333333333333333,1,1,0.8771443172823004,0,0,1,0,1,0
0.5429077376866382,0.3108108108108108,0.6000000000000001,0.4381918969570474,0.0,1,0,0.5813340173986615,0,1,0,1,0,0
0.10834315782494601,0.39189189189189194,0.0,0.43640674984811567,0.0,0,0,0.9416520777734273,1,1,0,0,1,0
0.12903670924693136,0.3378378378378379,0.4,0.3492415187377473,0.3333333333333333,1,0,0.7470200904186348,0,0,1,1,0,0
-0.8539069832973727,0.2027027027027027,0.7000000000000001,0.0,0.3333333333333333,1,0,0.7172636486784487,0,0,1,1,0,0
0.7912303547504624,0.2837837837837838,0.5,0.32130758747505817,0.3333333333333333,0,0,0.904840112230718,0,0,1,0,1,0
0.2738915692008288,0.21621621621621623,1.0,0.6842296009507287,0.0,1,1,0.2538551931709478,0,1,0,0,0,1
-0.967721516118292,0.24324324324324326,0.30000000000000004,0.0,0.0,0,1,0.7204009982953371,0,0,1,1,0,0
-0.10893913210590014,0.2837837837837838,0.30000000000000004,0.0,0.0,1,1,0.5299789629909656,0,0,1,0,0,1
-1.0298021703842482,0.22972972972972977,0.7000000000000001,0.5170119071053909,0.3333333333333333,0,0,0.4346696109478455,0,0,1,1,0,0
-0.781479553320424,0.4594594594594595,0.8,0.49392655799013857,0.0,0,0,0.5567085656680213,1,0,1,0,0,1
-0.46072950627965104,0.2972972972972973,0.6000000000000001,0.476296491535667,0.3333333333333333,1,0,0.23383913163707132,0,0,1,1,0,0
0.6256819433745797,0.47297297297297297,0.5,0.49344747901428826,0.0,1,0,0.512133558754861,0,1,0,0,1,0
2.063883767202561,0.13513513513513514,0.8,0.2695897764705981,0.3333333333333333,1,1,0.9712613054546709,0,0,1,1,0,0
-0.18136656208284888,0.1756756756756757,0.1,0.0,0.0,1,0,0.24299885639078528,0,0,1,1,0,0
-0.0468584778399441,0.14864864864864863,0.4,0.42231266088952696,0.0,1,0,0.07730403253510709,0,1,0,0,1,0
-0.2537939920597976,0.27027027027027034,0.7000000000000001,0.562278453375233,0.0,1,0,0.26394510675769534,1,0,1,1,0,0
0.6774158219295431,0.2972972972972973,0.30000000000000004,0.0,0.3333333333333333,0,1,0.8382028983767948,0,1,0,1,0,0
1.3292626917220816,0.25675675675675674,0.2,0.5117202366905225,0.0,1,1,0.03289104109442451,1,1,0,0,1,0
-0.1606730106608635,0.1891891891891892,0.8,0.0,0.3333333333333333,1,1,0.09679124356376033,1,1,0,0,0,1
1.2878755888781108,0.12162162162162166,0.4,0.0,0.0,1,1,0.20399788179771167,0,0,1,0,0,1
0.2842383449118215,0.10810810810810811,0.5,0.4429210282150813,0.0,1,0,0.3046775467057104,1,0,1,1,0,0
1.950069234381642,0.445945945945946,0.30000000000000004,0.0,0.0,1,1,0.3454812434587503,1,1,0,1,0,0
0.4290932048657189,0.1756756756756757,0.2,0.0,0.3333333333333333,1,0,0.4591317970866217,1,1,0,1,0,0
-1.567834507355867,0.040540540540540515,0.30000000000000004,0.7035170335493587,0.0,1,1,0.7696166983946966,0,1,0,1,0,0
-1.2470844603150943,0.21621621621621623,0.8,0.0,0.3333333333333333,0,1,0.7093724450685039,0,1,0,1,0,0
-1.0608424975172261,0.2027027027027027,0.1,0.31928433572371956,0.3333333333333333,0,1,0.41120972052831045,0,1,0,1,0,0
-1.1746570303381456,0.3108108108108108,0.30000000000000004,0.5512450891913925,0.0,1,0,0.5338004279408683,0,1,0,0,1,0
0.2842383449118215,0.40540540540540543,0.2,0.4029520511694609,0.3333333333333333,0,1,0.9674146881027138,0,0,1,0,1,0
-1.2160441331821163,0.3378378378378379,0.4,0.3206164702170511,0.3333333333333333,0,1,0.06263518165984851,0,0,1,0,1,0
0.7498432519064918,0.02702702702702703,0.4,0.0,0.3333333333333333,1,1,0.7019357848674548,0,1,0,1,0,0
-1.1022296003611969,0.27027027027027034,0.8,0.0,0.0,1,1,0.4910320935649354,0,0,1,1,0,0
2.032843440069583,0.1756756756756757,0.5,0.0,0.3333333333333333,1,1,0.38161189393587086,0,0,1,0,0,1
-0.781479553320424,0.39189189189189194,0.9,0.43011861907757054,0.3333333333333333,1,1,0.31723329577974696,1,0,1,0,1,0
-0.7918263290314166,0.21621621621621623,0.5,0.0,0.3333333333333333,0,0,0.14130489461743595,0,0,1,0,0,1
-0.812519880453402,0.1756756756756757,0.5,0.3910304378961195,0.0,0,1,0.5999841484861804,0,0,1,0,0,1
0.6981093733515285,0.1756756756756757,0.1,0.6084692394429946,0.0,0,1,0.08559347417678387,0,1,0,1,0,0
-0.13997945923887817,0.22972972972972977,0.8,0.5864046633435911,0.3333333333333333,1,1,0.4237860715698349,0,0,1,0,1,0
0.553254513397631,0.08108108108108109,0.2,0.0,0.0,1,0,0.17796034521296783,1,1,0,0,0,1
-0.05720525355093678,0.2027027027027027,0.8,0.5961169732300473,0.0,0,0,0.7495828851655333,0,0,1,0,1,0
-0.5538504876785851,0.22972972972972977,0.8,0.522527054709743,0.0,1,1,0.9642975404151096,0,1,0,0,1,0
-0.5435037119675924,0.22972972972972977,0.8,0.4552151034708954,0.0,1,1,0.37159183702043547,0,0,1,1,0,0
0.5429077376866382,0.1756756756756757,0.6000000000000001,0.0,0.3333333333333333,1,1,0.3383103586392501,0,0,1,0,0,1
0.7601900276174844,0.21621621621621623,0.2,0.6157310324682026,0.3333333333333333,0,0,0.3927828107584274,0,0,1,1,0,0
-0.38830207630270236,0.25675675675675674,0.30000000000000004,0.6841549491269544,0.0,0,1,0.02671025082895416,0,0,1,0,0,1
0.47048030770968957,0.16216216216216217,0.8,0.0,0.3333333333333333,1,1,0.9807079576099517,0,1,0,1,0,0
1.6810530658958325,0.12162162162162166,0.1,0.5471359307677471,0.0,0,1,0.5786631623320027,0,0,1,0,0,1
0.6567222705075577,0.10810810810810811,0.9,0.35842835630992653,0.0,1,0,0.23098070865767678,0,1,0,1,0,0
1.4844643273869715,0.25675675675675674,0.9,0.0,0.3333333333333333,1,0,0.34001882179748166,0,1,0,0,0,1
0.3773593263107555,0.24324324324324326,0.5,0.0,0.0,1,0,0.0884316452221187,0,1,0,0,0,1
-0.5435037119675924,0.6216216216216217,0.1,0.0,0.3333333333333333,1,0,0.9782120192478381,1,0,1,1,0,0
1.2671820374561256,0.3108108108108108,0.4,0.0,0.3333333333333333,1,1,0.12457859725603793,0,0,1,1,0,0
-1.0918828246502041,0.25675675675675674,0.8,0.4573732705577791,0.0,1,0,0.6802592647597845,1,1,0,0,1,0
-0.19171333779384153,0.2837837837837838,0.5,0.390016400682843,0.3333333333333333,1,0,0.4676686623572551,0,1,0,0,0,1
1.8155611501387372,0.5135135135135136,0.8,0.6955258208621677,0.3333333333333333,0,1,0.8090334626956874,1,1,0,0,0,1
-1.1953505817601309,0.4324324324324324,0.1,0.5591616101979892,0.6666666666666667,0,0,0.3476313987985853,1,1,0,0,0,1
-0.812519880453402,0.22972972972972977,0.4,0.6073791155604255,0.0,1,0,0.640621579360829,0,0,1,0,0,1
0.5739480648196164,0.16216216216216217,0.6000000000000001,0.3491843242011129,0.3333333333333333,0,0,0.688380590346378,1,0,1,0,0,1
0.44978675628770426,0.16216216216216217,1.0,0.5766645333968067,0.0,1,1,0.1589847330420055,0,0,1,1,0,0
-0.781479553320424,0.16216216216216217,0.2,0.0,0.3333333333333333,1,1,0.41109565963549516,0,0,1,0,0,1
-0.2537939920597976,0.35135135135135137,1.0,0.3250480304573064,0.0,1,0,0.10026982576836087,1,1,0,1,0,0
-0.05720525355093678,0.25675675675675674,0.1,0.0,0.3333333333333333,1,1,0.34491278917136586,0,1,0,1,0,0
1.1119804017912354,0.1891891891891892,0.2,0.33630746252392757,0.0,1,1,0.3769602497038467,0,1,0,1,0,0
-0.9470279646963067,0.5945945945945947,0.6000000000000001,0.4733261221717551,0.0,1,1,0.10179022096610225,0,0,1,1,0,0
0.47048030770968957,0.1756756756756757,0.30000000000000004,0.6002617237939117,0.0,0,0,0.027777752775390047,0,0,1,0,1,0
-1.764423245864728,0.35135135135135137,1.0,0.5165785439020282,0.0,1,0,0.02730820793385768,1,0,1,0,1,0
-0.8642537590083653,0.24324324324324326,0.1,0.0,0.3333333333333333,0,0,0.04272483022128613,0,0,1,1,0,0
0.7188029247735137,0.14864864864864863,0.7000000000000001,0.4234026652016363,0.0,1,1,0.34949512678460787,1,1,0,0,1,0
-1.2677780117370796,0.5945945945945947,0.7000000000000001,0.530897505038799,0.0,0,0,0.8425609645721165,1,1,0,0,1,0
0.3773593263107555,0.12162162162162166,0.9,0.6071344743995462,0.3333333333333333,0,0,0.6324766015154447,0,1,0,0,1,0
-1.2367376846041016,0.25675675675675674,0.1,0.0,0.0,1,0,0.02297914450830054,0,1,0,1,0,0
-1.0608424975172261,0.22972972972972977,1.0,0.0,0.0,1,1,0.15645559150898908,0,1,0,1,0,0
0.9050448875713819,0.10810810810810811,0.9,0.0,0.3333333333333333,1,1,0.24319002464735381,0,0,1,1,0,0
-0.367608524880717,0.16216216216216217,0.8,0.0,0.3333333333333333,0,0,0.01585936456931637,0,0,1,1,0,0
-0.9263344132743214,0.13513513513513514,0.6000000000000001,0.4929969773783452,0.0,1,1,0.35272058481584995,0,0,1,0,0,1
0.01522217642601194,0.36486486486486486,0.2,0.6035177071296159,0.0,0,1,0.5766643214426977,0,0,1,0,1,0
2.063883767202561,0.527027027027027,0.8,0.5052900163568405,0.3333333333333333,1,1,0.6614977230325495,0,1,0,0,0,1
0.7084561490625211,0.2972972972972973,0.4,0.5117182039927048,0.0,1,1,0.8804827361012976,0,0,1,0,0,1
-1.8058103487086987,0.2972972972972973,0.6000000000000001,0.0,0.0,1,1,0.11363020168426084,0,0,1,1,0,0
0.19111736351288738,0.39189189189189194,0.0,0.2539827226265453,0.3333333333333333,1,1,0.9096702235063447,0,0,1,0,1,0
-0.6262779176555339,0.21621621621621623,0.0,0.2623070984717341,0.3333333333333333,0,1,0.8017501671409618,0,0,1,0,0,1
-1.5574877316448745,0.21621621621621623,0.6000000000000001,0.0,0.0,1,1,0.7013513290519244,0,1,0,1,0,0
-0.3262214220367463,0.22972972972972977,0.4,0.36035794453437253,0.0,1,1,0.10272796052022967,0,1,0,1,0,0
-1.5885280587778525,0.14864864864864863,0.4,0.3413609485827493,0.0,0,0,0.31613739112085204,1,1,0,1,0,0
0.6670690462185503,0.1891891891891892,1.0,0.0,0.3333333333333333,1,0,0.30450863057421984,0,1,0,1,0,0
-3.026729882605834,0.4594594594594595,0.8,0.5721141998330876,0.6666666666666667,1,0,0.7098054364191779,1,1,0,0,0,1
-0.3262214220367463,0.35135135135135137,0.30000000000000004,0.4661959762228561,0.0,1,0,0.025320368095153083,1,0,1,1,0,0
2.063883767202561,0.5135135135135136,0.1,0.6765449270658059,0.0,0,0,0.7792685201436736,1,0,1,0,1,0
-1.2988183388700576,0.25675675675675674,0.0,0.0,0.0,0,1,0.6576135020894495,0,1,0,0,0,1
-0.13997945923887817,0.12162162162162166,0.9,0.5139147930540245,0.0,1,0,0.23389903735806766,0,0,1,1,0,0
0.3463189991777775,0.08108108108108109,0.9,0.3159206991173189,0.0,0,1,0.98290836774912,0,1,0,0,0,1
-0.10893913210590014,0.1756756756756757,1.0,0.47275505365545034,0.0,1,0,0.8423707964110572,0,1,0,0,1,0
0.9464319904153525,0.13513513513513514,0.2,0.7647109230684062,0.0,1,0,0.5422838381065391,1,1,0,1,0,0
-0.026164926417958756,0.48648648648648657,0.7000000000000001,0.47127110453491305,0.0,1,0,0.8629589625809265,1,1,0,0,0,1
-0.06755202926192945,0.37837837837837845,0.6000000000000001,0.04965836926060299,0.0,0,0,0.7839536675752534,1,1,0,0,0,1
1.308569140300096,0.25675675675675674,1.0,0.4843885818341623,0.3333333333333333,1,1,0.36730157730063223,0,1,0,0,1,0
-2.31280235854734,0.2027027027027027,0.8,0.0,0.0,1,1,0.06924346275069268,0,0,1,1,0,0
0.004875400715019266,0.22972972972972977,0.8,0.43869489002487033,0.0,1,0,0.6383978169915226,1,0,1,0,1,0
1.1740610560571914,0.40540540540540543,0.1,0.30287584094402636,0.0,1,0,0.79163675130975,1,1,0,0,0,1
-0.7711327776094312,0.14864864864864863,0.7000000000000001,0.5204314628301874,0.0,0,1,0.868173910608463,0,0,1,0,1,0
-0.40899562772468767,0.2972972972972973,0.1,0.0,0.3333333333333333,1,1,0.5127288656066654,0,0,1,1,0,0
0.615335167663587,0.25675675675675674,0.5,0.0,0.3333333333333333,1,0,0.5770137548135846,0,1,0,1,0,0
0.5118674105536603,0.2837837837837838,0.5,0.5761336405550158,0.3333333333333333,1,1,0.9483548178851079,0,1,0,0,1,0
0.7705368033284771,0.22972972972972977,0.7000000000000001,0.30257603794433036,0.0,1,0,0.7525511186318292,0,0,1,1,0,0
-0.7297456747654606,0.5810810810810811,0.8,0.5018825372484901,0.0,1,1,0.4733764574516866,0,0,1,0,0,1
0.8326174575944332,0.4189189189189189,0.4,0.35403246792353027,0.0,1,1,0.16875526612791522,1,1,0,0,1,0
0.33597222346678485,0.7297297297297298,0.30000000000000004,0.5619702405865267,0.0,0,1,0.2643493953672576,0,0,1,1,0,0
-0.7193988990544679,0.08108108108108109,1.0,0.6345353605521669,0.0,1,1,0.5125802014092345,1,1,0,0,0,1
-0.06755202926192945,0.2027027027027027,0.9,0.5629177169104795,0.0,1,0,0.47835303271462426,0,0,1,1,0,0
-0.6262779176555339,0.08108108108108109,0.7000000000000001,0.503915912632097,0.0,1,0,0.29387571513079497,0,0,1,1,0,0
-0.9573747404072994,0.09459459459459457,1.0,0.4438579026249264,0.3333333333333333,1,0,0.986358047193507,0,0,1,0,1,0
-0.6366246933665265,0.02702702702702703,0.2,0.48263934572000927,0.3333333333333333,1,0,0.0175923800722969,0,1,0,0,1,0
1.215448158901162,0.40540540540540543,0.30000000000000004,0.48956761687584,0.0,1,1,0.12262326052137977,1,0,1,0,1,0
1.0395529718142866,0.24324324324324326,0.5,0.2917319537984526,0.0,1,1,0.4460980023592253,0,0,1,0,1,0
-0.46072950627965104,0.27027027027027034,0.7000000000000001,0.5124730921626387,0.0,1,1,0.9694272303004937,0,0,1,0,0,1
0.4083996534437335,0.48648648648648657,0.5,0.0,0.0,1,0,0.06418627978971991,1,0,1,1,0,0
-0.0468584778399441,0.3243243243243243,0.30000000000000004,0.6981316597507777,0.3333333333333333,0,0,0.3355965494704744,1,1,0,1,0,0
0.24285124206785078,0.24324324324324326,0.6000000000000001,0.40160784005968325,0.0,1,0,0.9108133826780456,0,1,0,0,1,0
